Valence,Energy,ID Check
0.235,0.369,1iSqfoUFnQwV0QW1EfUit8
0.553,0.762,21jGcNKet2qwijlDFuPiPb
0.236,0.431,4TnjEaWOeW0eKTKIEvJyCa
0.836,0.787,6Ozh9Ok6h4Oi1wUSLtBseN
0.511,0.499,07KXEDMj78x68D884wgVEm
0.54,0.593,1rgnBhdG2JDFTbYkYRZAku
0.677,0.793,6WrI0LAC5M1Rw2MnX2ZvEg
0.244,0.545,3QzAOrNlsabgbMwlZt7TAY
0.425,0.631,6Gg1gjgKi2AK4e0qzsR7sd
0.784,0.503,6zGPytJiZmFuyVq7RTNO9G
0.494,0.514,41L3O37CECZt3N7ziG2z7l
0.542,0.582,2FvD20Z8aoWIePi7PoN8sG
0.324,0.585,7lidXGPXPYLNThITAOTlkK
0.241,0.32,1DWZUa5Mzf2BwzpHtgbHPY
0.562,0.425,2Fxmhks0bxGSBdJ92vM42m
0.786,0.673,3Dv1eDb0MEgF93GpLXlucZ
0.296,0.457,2Ec33AVlkTTq8BHFgBTdQs
0.324,0.624,4y1GxT1XnufGddKkrFkbtC
0.516,0.538,6U0FIYXCQ3TGrk4tFpLrEA
0.29,0.679,4GyMIm2BEMoOXjmIvSpfLi
0.41,0.608,5f9JYuHSIHjp6rggue13RS
0.746,0.844,5px6upUHM3fhOP621Edp4V
0.43,0.602,598yNsG1JFrGd4n2kMoz7F
0.309,0.591,6gi6y1xwmVszDWkUqab1qw
0.569,0.771,3jjujdWJ72nww5eGnfs2E7
0.446,0.405,7qEHsqek33rTcFNT9PFqLf
0.383,0.491,3yOlyBJuViE2YSGn3nVE1K
0.961,0.639,7K8vPC3GPWafq2zXHuUGXz
0.925,0.522,0RiRZpuVRbi7oqRdSMwhQY
0.777,0.652,0fySG6A6qLE8IvDpayb5bM
0.198,0.111,43zdsphuZLzwA9k4DJhU0I
0.0605,0.427,3eekarcy7kvN4yt5ZFzltW
0.418,0.552,2u3EyuCqqV31woqGvO9LBz
0.324,0.698,4wNIkl5XGiAACjFBlDWuSd
0.678,0.559,7aiClxsDWFRQ0Kzk5KI5ku
0.35,0.631,3VyjsVV24RmBIbWJAeUJNu
0.574,0.715,7k4t7uLgtOxPwTpFmtJNTY
0.575,0.32,2b8fOow8UzyDFAE27YhOZM
0.218,0.566,285pBltuF7vW8TeWk8hdRR
0.317,0.387,18ssFhD04lWo1RzpcohnrG
0.664,0.539,0Q2n5yzl2XRqYbV77tZNYp
0.578,0.692,6Hj9jySrnFppAI0sEMCZpJ
0.0978,0.343,4l0Mvzj72xxOpRrp6h8nHi
0.618,0.57,7C9Yhom0eOTVIACJu4DBWo
0.43,0.63,2wrJq5XKLnmhRXHIAf9xBa
0.844,0.662,2gwkD6igEhQbDQegRCcdoB
0.631,0.545,7HMmFQsKsljwTw8bS7lu19
0.557,0.816,6UelLqGlWMcVH1E5c4H7lY
0.357,0.785,40FUPlp2KJvdHY5ABnK100
0.198,0.75,57vxBYXtHMk6H1aD29V7PU
0.69,0.657,3wGkYZLDYtULqg635DyKw8
0.783,0.783,2otTuKRISADOYA47CmIT4W
0.101,0.502,5ry2OE6R2zPQFDO85XkgRb
0.602,0.78,2slqvGLwzZZYsT4K4Y1GBC
0.12,0.296,0u2P5u6lvoDfwTYjAADbn4
0.826,0.604,3Q6F8RByyhRTJpRtZLY3cg
0.412,0.624,3HWzoMvoF3TQfYg4UPszDq
0.107,0.564,5FkoSXiJPKTNyYgALRJFhD
0.508,0.553,2hwOoMtWPtTSSn6WHV7Vp5
0.545,0.631,4ea9w8c4ROqiZpJVhfBA3m
0.226,0.642,1lOe9qE0vR9zwWQAOk6CoO
0.338,0.702,0j2CNrgtalXRGIvHMO2vzh
0.115,0.396,1ToprX3cpBiXoAe5eNSk74
0.695,0.547,29ZXwWOOLz9t5fa3eT3i7T
0.568,0.803,7AMK6RdMOQlpMI3cpjLW1m
0.463,0.364,2JvzF1RMd7lE3KmFlsyZD8
0.597,0.748,0xKBkLcF71uUQeTA7FSu4A
0.591,0.549,4jT3GU6bhC8mrtDPZsNd0S
0.137,0.454,6XHVuErjQ4XNm6nDPVCxVX
0.962,0.733,6klLvorLoo1sxvZcjJIY8I
0.175,0.653,6vBdBCoOhKHiYDDOcorfNo
0.758,0.635,03TzvVWdkVbLT9pzewYiDw
0.604,0.473,2kJwzbxV2ppxnQoYw4GLBZ
0.413,0.498,5hVghJ4KaYES3BFUATCYn0
0.575,0.637,7ikRId3U9AXd6tfF2fbItC
0.224,0.365,3cqPu20DGTGUoZtbJH2Dmi
0.408,0.479,7A20WnLkjtZU2d7hIB6Ziu
0.388,0.539,7xQAfvXzm3AkraOtGPWIZg
0.389,0.566,5BVVgL1FJ0wAEyNH0Mc8yX
0.749,0.548,6v3KW9xbzN5yKLt9YKDYA2
0.616,0.575,6lruHh1jF7ezgbLv72xYmf
0.183,0.575,2gMXnyrvIjhVBUZwvLZDMP
0.321,0.186,5a6pdCHlWS2ekOOQ70QnAr
0.585,0.616,3tQ1sVcdTxPEn5SEy0nkCQ
0.203,0.529,4VXIryQMWpIdGgYR4TrjT1
0.881,0.631,4yJiXq86uM56uIfIZgE440
0.114,0.491,7h0d2h0fUmzbs7zeFigJPn
0.726,0.648,7iHHxY2NLlJRAmlAmC4ahQ
0.761,0.713,4sWuPniHClkInYAnzXAYUF
0.544,0.496,2IRZnDFmlqMuOrYOLnZZyc
0.46,0.463,5MPPttjfGap2C6j6eKcO6J
0.613,0.82,3Kd6Wp3lG5HXMB2dlvuy7y
0.694,0.525,1Cv1YLb4q0RzL6pybtaMLo
0.74,0.73,7eBqSVxrzQZtK2mmgRG6lC
0.389,0.662,78QR3Wp35dqAhFEc2qAGjE
0.533,0.488,6FZDfxM3a3UCqtzo5pxSLZ
0.522,0.647,7hpJ9tATWb2vztlq99hERP
0.695,0.438,2W4yABdLc4Jnds67Poi5Nl
0.381,0.798,1Knctxx9vGZxpZfF66BIEa
0.129,0.43,4Yxc55NX3tAXC2mHRAhtcW
0.526,0.672,5DxXgozhkPLgrbKFY91w0c
0.49,0.758,24NuEDgyRIljwSyY0lsr7b
0.759,0.768,6kls8cSlUyHW2BUOkDJIZE
0.261,0.639,6uFn47ACjqYkc0jADwEdj1
0.157,0.37,2uIX8YMNjGMD7441kqyyNU
0.284,0.479,0rKtyWc8bvkriBthvHKY8d
0.446,0.73,2xLMifQCjDGFmkHkpNLD9h
0.667,0.716,6cy3ki60hLwimwIje7tALf
0.327,0.317,6ocbgoVGwYJhOv1GgI9NsF
0.206,0.517,3s4mrPrEFFPF0LmAfutW0n
0.283,0.519,4WkYfVna9LPWvP1ieMuLQC
0.196,0.389,4SSnFejRGlZikf02HLewEF
0.269,0.573,4bl1HBZliBuYpFZjWgefE4
0.547,0.731,06scTb0zbkxYNgpAB3J9fN
0.648,0.79,5JQsSh4OOKvV9tsSSWljGc
0.321,0.515,0RLLvYBopDwooCyvnTwgYu
0.437,0.391,7m9OqQk4RVRkw9JJdeAw96
0.491,0.544,3Fr6yG5mUHUBqmZ1iDbk7C
0.187,0.583,2ufmtcIFdFpuUYBPXK5f67
0.473,0.613,3ee8Jmje8o58CHK66QrVC2
0.272,0.8,7CZyCXKG6d5ALeq41sLzbw
0.255,0.555,0rFQ5cKYJ9WtHSKp9sxVYt
0.434,0.662,1wJRveJZLSb1rjhnUHQiv6
0.27,0.621,4jAIqgrPjKLTY9Gbez25Qb
0.539,0.561,5HqRQwSAPAgJBQ3bhtpUTg
0.129,0.52,0e7ipj03S05BNilyu5bRzt
0.393,0.637,0VSzREd1OjEWJ9tXoFHRQH
0.745,0.652,5ZAOL1owTI8LQcRTzbZ9jY
0.478,0.358,08dFHFTx6r67MTsYn5ilDR
0.291,0.538,75ZvA4QfFiZvzhj2xkaWAh
0.0592,0.267,1ZMiCix7XSAbfAJlEZWMCp
0.12,0.131,6CcJMwBtXByIz4zQLzFkKc
0.546,0.647,70eFcWOvlMObDhURTqT4Fv
0.354,0.763,51CeiXQgEq3YD4D6v3GjfB
0.496,0.391,51Fjme0JiitpyXKuyQiCDo
0.215,0.901,7im3jaJBEYivH5JKXMh1Yy
0.843,0.676,0hVXuCcriWRGvwMV1r5Yn9
0.667,0.674,0Xek5rqai2jcOWCYWJfVCF
0.282,0.351,3Fj47GNK2kUF0uaEDgXLaD
0.439,0.623,4hPpVbbakQNv8YTHYaOJP4
0.475,0.594,1000nHvUdawXuUHgBod4Wv
0.569,0.444,6IRdLKIyS4p7XNiP8r6rsx
0.229,0.449,7tgjDlQsMR8RvkdlNCJA58
0.808,0.635,14X1WxiHXdVRJ99cMCBzOE
0.549,0.635,2rMAtCaTj16NptyVfEIeAC
0.845,0.67,5wujBwqG7INdStqGd4tRMX
0.346,0.4,6TqXcAFInzjp0bODyvrWEq
0.483,0.652,7f5trao56t7sB7f14QDTmp
0.243,0.82,0GQ5bFTVFFKpwNPc7KwQnB
0.092,0.398,4JPSDfkcSSuvKLzsOS3RwU
0.952,0.734,22vgEDb5hykfaTwLuskFGD
0.329,0.686,7FGq80cy8juXBCD2nrqdWU
0.341,0.578,7dt6x5M1jzdTEt8oCbisTK
0.559,0.651,5Z8HZM6iQMhhqyPcCGY5g9
0.207,0.603,3XiNC94b4Tq1xwv70sQJGN
0.574,0.673,6ztvsy3C6hPjVg9j4x1XKJ
0.43,0.728,6gBFPUFcJLzWGx4lenP6h2
0.323,0.533,3XF5xLJHOQQRbWya6hBp7d
0.523,0.717,6piAUJJQFD8oHDUr0b7l7q
0.334,0.406,0NPpHHVwyiq5PgWFK4YyI9
0.386,0.438,3GJ4hzg4lrGwU51Y3VARbF
0.272,0.553,4uNV7GyGEBZzPDdetEEvhS
0.881,0.847,7qeWNGBqqagdwf4KnjRzGZ
0.639,0.619,2YpeDb67231RjR0MgVLzsG
0.237,0.651,3oDkdAySo1VQQG0ptV7uwa
0.397,0.463,5DqdesEfbRyOlSS3Tf6c29
0.195,0.623,5SiZJoLXp3WOl3J4C8IK0d
0.329,0.533,7AQim7LbvFVZJE3O8TYgf2
0.671,0.789,2jrAaawDRCn1JjeouxAyDN
0.401,0.75,7GX5flRQZVHRAGd6B4TmDO
0.562,0.346,6vN77lE9LK6HP2DewaN6HZ
0.37,0.0316,4jXl6VtkFFKIt3ycUQc5LT
0.389,0.752,0q2vG0UVuy6ajjcpkQHdZM
0.382,0.402,2rxQMGVafnNaRaXlRMWPde
0.562,0.807,6tymsSi3SLlsTHBDd6d2Nb
0.412,0.653,3e9HZxeyfWwjeyPAMmWSSQ
0.35,0.519,48KXAIruJ07kJVCWOGohMV
0.714,0.671,6RRNNciQGZEXnqk8SQ9yv5
0.45,0.671,2WsuSYJNXGKXVYkHPnq2yp
0.671,0.792,2dpaYNEQHiRxtZbfNsse99
0.712,0.807,5zZWKugaE2ZmnZN77HVfUH
0.782,0.692,4vbd6HosPvSpwlKBRj1Drr
0.167,0.541,7o4uJWYedySmbObBamfW9E
0.324,0.461,2grAr8pWMuLWn8ZYEE9wDV
0.434,0.612,3o1CUVeHIid49sabk6A6Nf
0.112,0.552,6zeeWid2sgw4lap2jV61PZ
0.137,0.559,3j84U36KvLeXNDPv4t5pI8
0.711,0.537,0JP9xo3adEtGSdUEISiszL
0.707,0.68,6foY66mWZN0pSRjZ408c00
0.715,0.63,6LcauUZjF1eXQrgqMUecHX
0.785,0.74,6K4t31amVTZDgR3sKmwUJJ
0.383,0.537,3wwo0bJvDSorOpNfzEkfXx
0.274,0.405,3Z0oQ8r78OUaHvGPiDBR3W
0.642,0.586,0nbXyq5TXYPCO7pr3N8S4I
0.508,0.609,5yY9lUy8nbvjM1Uyo1Uqoc
0.829,0.745,7FIWs0pqAYbP91WWM0vlTQ
0.457,0.601,696DnlkuDOXcMAnKlTgXXK
0.321,0.528,1bRO28yzxgO3y3UmNR29TZ
0.236,0.431,4TnjEaWOeW0eKTKIEvJyCa
0.345,0.796,0sf12qNH5qcw8qpgymFOqD
0.235,0.369,1iSqfoUFnQwV0QW1EfUit8
0.553,0.762,21jGcNKet2qwijlDFuPiPb
0.243,0.225,3ZCTVFBt2Brf31RLEnCkWJ
0.54,0.593,1rgnBhdG2JDFTbYkYRZAku
0.836,0.787,6Ozh9Ok6h4Oi1wUSLtBseN
0.511,0.499,07KXEDMj78x68D884wgVEm
0.244,0.545,3QzAOrNlsabgbMwlZt7TAY
0.677,0.793,6WrI0LAC5M1Rw2MnX2ZvEg
0.425,0.631,6Gg1gjgKi2AK4e0qzsR7sd
0.494,0.514,41L3O37CECZt3N7ziG2z7l
0.542,0.582,2FvD20Z8aoWIePi7PoN8sG
0.786,0.673,3Dv1eDb0MEgF93GpLXlucZ
0.324,0.585,7lidXGPXPYLNThITAOTlkK
0.296,0.457,2Ec33AVlkTTq8BHFgBTdQs
0.43,0.602,598yNsG1JFrGd4n2kMoz7F
0.241,0.32,1DWZUa5Mzf2BwzpHtgbHPY
0.562,0.425,2Fxmhks0bxGSBdJ92vM42m
0.516,0.538,6U0FIYXCQ3TGrk4tFpLrEA
0.569,0.771,3jjujdWJ72nww5eGnfs2E7
0.309,0.591,6gi6y1xwmVszDWkUqab1qw
0.925,0.522,0RiRZpuVRbi7oqRdSMwhQY
0.383,0.491,3yOlyBJuViE2YSGn3nVE1K
0.446,0.405,7qEHsqek33rTcFNT9PFqLf
0.41,0.608,5f9JYuHSIHjp6rggue13RS
0.29,0.679,4GyMIm2BEMoOXjmIvSpfLi
0.777,0.652,0fySG6A6qLE8IvDpayb5bM
0.0605,0.427,3eekarcy7kvN4yt5ZFzltW
0.678,0.559,7aiClxsDWFRQ0Kzk5KI5ku
0.784,0.503,6zGPytJiZmFuyVq7RTNO9G
0.746,0.844,5px6upUHM3fhOP621Edp4V
0.218,0.566,285pBltuF7vW8TeWk8hdRR
0.574,0.715,7k4t7uLgtOxPwTpFmtJNTY
0.578,0.692,6Hj9jySrnFppAI0sEMCZpJ
0.35,0.631,3VyjsVV24RmBIbWJAeUJNu
0.324,0.698,4wNIkl5XGiAACjFBlDWuSd
0.418,0.552,2u3EyuCqqV31woqGvO9LBz
0.575,0.32,2b8fOow8UzyDFAE27YhOZM
0.961,0.639,7K8vPC3GPWafq2zXHuUGXz
0.198,0.111,43zdsphuZLzwA9k4DJhU0I
0.664,0.539,0Q2n5yzl2XRqYbV77tZNYp
0.844,0.662,2gwkD6igEhQbDQegRCcdoB
0.758,0.635,03TzvVWdkVbLT9pzewYiDw
0.43,0.63,2wrJq5XKLnmhRXHIAf9xBa
0.602,0.78,2slqvGLwzZZYsT4K4Y1GBC
0.324,0.624,4y1GxT1XnufGddKkrFkbtC
0.0978,0.343,4l0Mvzj72xxOpRrp6h8nHi
0.226,0.642,1lOe9qE0vR9zwWQAOk6CoO
0.412,0.624,3HWzoMvoF3TQfYg4UPszDq
0.101,0.502,5ry2OE6R2zPQFDO85XkgRb
0.695,0.547,29ZXwWOOLz9t5fa3eT3i7T
0.826,0.604,3Q6F8RByyhRTJpRtZLY3cg
0.631,0.545,7HMmFQsKsljwTw8bS7lu19
0.198,0.75,57vxBYXtHMk6H1aD29V7PU
0.618,0.57,7C9Yhom0eOTVIACJu4DBWo
0.591,0.549,4jT3GU6bhC8mrtDPZsNd0S
0.107,0.564,5FkoSXiJPKTNyYgALRJFhD
0.557,0.816,6UelLqGlWMcVH1E5c4H7lY
0.545,0.631,4ea9w8c4ROqiZpJVhfBA3m
0.69,0.657,3wGkYZLDYtULqg635DyKw8
0.463,0.364,2JvzF1RMd7lE3KmFlsyZD8
0.12,0.296,0u2P5u6lvoDfwTYjAADbn4
0.203,0.529,4VXIryQMWpIdGgYR4TrjT1
0.962,0.733,6klLvorLoo1sxvZcjJIY8I
0.137,0.454,6XHVuErjQ4XNm6nDPVCxVX
0.175,0.653,6vBdBCoOhKHiYDDOcorfNo
0.388,0.539,7xQAfvXzm3AkraOtGPWIZg
0.317,0.387,18ssFhD04lWo1RzpcohnrG
0.749,0.548,6v3KW9xbzN5yKLt9YKDYA2
0.115,0.396,1ToprX3cpBiXoAe5eNSk74
0.408,0.479,7A20WnLkjtZU2d7hIB6Ziu
0.761,0.713,4sWuPniHClkInYAnzXAYUF
0.413,0.498,5hVghJ4KaYES3BFUATCYn0
0.616,0.575,6lruHh1jF7ezgbLv72xYmf
0.597,0.748,0xKBkLcF71uUQeTA7FSu4A
0.783,0.783,2otTuKRISADOYA47CmIT4W
0.544,0.496,2IRZnDFmlqMuOrYOLnZZyc
0.568,0.803,7AMK6RdMOQlpMI3cpjLW1m
0.389,0.566,5BVVgL1FJ0wAEyNH0Mc8yX
0.726,0.648,7iHHxY2NLlJRAmlAmC4ahQ
0.74,0.73,7eBqSVxrzQZtK2mmgRG6lC
0.508,0.553,2hwOoMtWPtTSSn6WHV7Vp5
0.604,0.473,2kJwzbxV2ppxnQoYw4GLBZ
0.224,0.365,3cqPu20DGTGUoZtbJH2Dmi
0.381,0.798,1Knctxx9vGZxpZfF66BIEa
0.114,0.491,7h0d2h0fUmzbs7zeFigJPn
0.183,0.575,2gMXnyrvIjhVBUZwvLZDMP
0.46,0.463,5MPPttjfGap2C6j6eKcO6J
0.261,0.639,6uFn47ACjqYkc0jADwEdj1
0.585,0.616,3tQ1sVcdTxPEn5SEy0nkCQ
0.881,0.631,4yJiXq86uM56uIfIZgE440
0.321,0.186,5a6pdCHlWS2ekOOQ70QnAr
0.389,0.662,78QR3Wp35dqAhFEc2qAGjE
0.613,0.82,3Kd6Wp3lG5HXMB2dlvuy7y
0.446,0.73,2xLMifQCjDGFmkHkpNLD9h
0.667,0.716,6cy3ki60hLwimwIje7tALf
0.759,0.768,6kls8cSlUyHW2BUOkDJIZE
0.473,0.613,3ee8Jmje8o58CHK66QrVC2
0.526,0.672,5DxXgozhkPLgrbKFY91w0c
0.694,0.525,1Cv1YLb4q0RzL6pybtaMLo
0.522,0.647,7hpJ9tATWb2vztlq99hERP
0.357,0.785,40FUPlp2KJvdHY5ABnK100
0.327,0.317,6ocbgoVGwYJhOv1GgI9NsF
0.695,0.438,2W4yABdLc4Jnds67Poi5Nl
0.745,0.652,5ZAOL1owTI8LQcRTzbZ9jY
0.437,0.391,7m9OqQk4RVRkw9JJdeAw96
0.533,0.488,6FZDfxM3a3UCqtzo5pxSLZ
0.206,0.517,3s4mrPrEFFPF0LmAfutW0n
0.321,0.515,0RLLvYBopDwooCyvnTwgYu
0.496,0.391,51Fjme0JiitpyXKuyQiCDo
0.475,0.594,1000nHvUdawXuUHgBod4Wv
0.284,0.479,0rKtyWc8bvkriBthvHKY8d
0.269,0.573,4bl1HBZliBuYpFZjWgefE4
0.129,0.43,4Yxc55NX3tAXC2mHRAhtcW
0.129,0.52,0e7ipj03S05BNilyu5bRzt
0.157,0.37,2uIX8YMNjGMD7441kqyyNU
0.434,0.662,1wJRveJZLSb1rjhnUHQiv6
0.648,0.79,5JQsSh4OOKvV9tsSSWljGc
0.283,0.519,4WkYfVna9LPWvP1ieMuLQC
0.845,0.67,5wujBwqG7INdStqGd4tRMX
0.215,0.901,7im3jaJBEYivH5JKXMh1Yy
0.272,0.8,7CZyCXKG6d5ALeq41sLzbw
0.196,0.389,4SSnFejRGlZikf02HLewEF
0.639,0.619,2YpeDb67231RjR0MgVLzsG
0.338,0.702,0j2CNrgtalXRGIvHMO2vzh
0.549,0.635,2rMAtCaTj16NptyVfEIeAC
0.49,0.758,24NuEDgyRIljwSyY0lsr7b
0.667,0.674,0Xek5rqai2jcOWCYWJfVCF
0.483,0.652,7f5trao56t7sB7f14QDTmp
0.478,0.358,08dFHFTx6r67MTsYn5ilDR
0.523,0.717,6piAUJJQFD8oHDUr0b7l7q
0.546,0.647,70eFcWOvlMObDhURTqT4Fv
0.187,0.583,2ufmtcIFdFpuUYBPXK5f67
0.547,0.731,06scTb0zbkxYNgpAB3J9fN
0.291,0.538,75ZvA4QfFiZvzhj2xkaWAh
0.27,0.621,4jAIqgrPjKLTY9Gbez25Qb
0.952,0.734,22vgEDb5hykfaTwLuskFGD
0.575,0.637,7ikRId3U9AXd6tfF2fbItC
0.714,0.671,6RRNNciQGZEXnqk8SQ9yv5
0.341,0.578,7dt6x5M1jzdTEt8oCbisTK
0.711,0.537,0JP9xo3adEtGSdUEISiszL
0.843,0.676,0hVXuCcriWRGvwMV1r5Yn9
0.491,0.544,3Fr6yG5mUHUBqmZ1iDbk7C
0.346,0.4,6TqXcAFInzjp0bODyvrWEq
0.559,0.651,5Z8HZM6iQMhhqyPcCGY5g9
0.43,0.728,6gBFPUFcJLzWGx4lenP6h2
0.45,0.671,2WsuSYJNXGKXVYkHPnq2yp
0.207,0.603,3XiNC94b4Tq1xwv70sQJGN
0.329,0.686,7FGq80cy8juXBCD2nrqdWU
0.237,0.651,3oDkdAySo1VQQG0ptV7uwa
0.562,0.807,6tymsSi3SLlsTHBDd6d2Nb
0.229,0.449,7tgjDlQsMR8RvkdlNCJA58
0.0592,0.267,1ZMiCix7XSAbfAJlEZWMCp
0.393,0.637,0VSzREd1OjEWJ9tXoFHRQH
0.67,0.556,4dZTZbmJBCCofAExHwefda
0.808,0.635,14X1WxiHXdVRJ99cMCBzOE
0.671,0.792,2dpaYNEQHiRxtZbfNsse99
0.439,0.623,4hPpVbbakQNv8YTHYaOJP4
0.881,0.847,7qeWNGBqqagdwf4KnjRzGZ
0.272,0.553,4uNV7GyGEBZzPDdetEEvhS
0.329,0.533,7AQim7LbvFVZJE3O8TYgf2
0.574,0.673,6ztvsy3C6hPjVg9j4x1XKJ
0.092,0.398,4JPSDfkcSSuvKLzsOS3RwU
0.274,0.405,3Z0oQ8r78OUaHvGPiDBR3W
0.401,0.75,7GX5flRQZVHRAGd6B4TmDO
0.12,0.131,6CcJMwBtXByIz4zQLzFkKc
0.137,0.559,3j84U36KvLeXNDPv4t5pI8
0.569,0.444,6IRdLKIyS4p7XNiP8r6rsx
0.282,0.351,3Fj47GNK2kUF0uaEDgXLaD
0.562,0.346,6vN77lE9LK6HP2DewaN6HZ
0.412,0.653,3e9HZxeyfWwjeyPAMmWSSQ
0.782,0.692,4vbd6HosPvSpwlKBRj1Drr
0.584,0.488,7rvyVWja33WG9R97oeJAjx
0.715,0.63,6LcauUZjF1eXQrgqMUecHX
0.255,0.555,0rFQ5cKYJ9WtHSKp9sxVYt
0.386,0.438,3GJ4hzg4lrGwU51Y3VARbF
0.567,0.511,5BJMeoCXXgbRAWfp6fTulr
0.397,0.463,5DqdesEfbRyOlSS3Tf6c29
0.383,0.537,3wwo0bJvDSorOpNfzEkfXx
0.243,0.82,0GQ5bFTVFFKpwNPc7KwQnB
0.323,0.533,3XF5xLJHOQQRbWya6hBp7d
0.382,0.402,2rxQMGVafnNaRaXlRMWPde
0.707,0.68,6foY66mWZN0pSRjZ408c00
0.225,0.457,2ZRo7axmMPeSVUvDbGkJah
0.599,0.509,00ko9WaS4jOX1kEk3gvHjf
0.615,0.552,1ThmUihH9dF8EV08ku5AXN
0.785,0.74,6K4t31amVTZDgR3sKmwUJJ
0.244,0.624,2TH65lNHgvLxCKXM3apjxI
0.493,0.558,7zLYKWcXnYeHHWidalz7rj
0.112,0.552,6zeeWid2sgw4lap2jV61PZ
0.186,0.561,4guBZjUyrGoHsTahO3IHdj
0.357,0.449,6DCZcSspjsKoFjzjrWoCdn
0.587,0.811,5KBARWIxeMGkvUax9VtVC9
0.496,0.598,4SDgTLDYrJ2UrHbkRkg7MD
0.642,0.586,0nbXyq5TXYPCO7pr3N8S4I
0.508,0.609,5yY9lUy8nbvjM1Uyo1Uqoc
0.829,0.745,7FIWs0pqAYbP91WWM0vlTQ
0.457,0.601,696DnlkuDOXcMAnKlTgXXK
0.345,0.796,0sf12qNH5qcw8qpgymFOqD
0.236,0.431,4TnjEaWOeW0eKTKIEvJyCa
0.235,0.369,1iSqfoUFnQwV0QW1EfUit8
0.553,0.762,21jGcNKet2qwijlDFuPiPb
0.54,0.593,1rgnBhdG2JDFTbYkYRZAku
0.243,0.225,3ZCTVFBt2Brf31RLEnCkWJ
0.836,0.787,6Ozh9Ok6h4Oi1wUSLtBseN
0.511,0.499,07KXEDMj78x68D884wgVEm
0.244,0.545,3QzAOrNlsabgbMwlZt7TAY
0.425,0.631,6Gg1gjgKi2AK4e0qzsR7sd
0.677,0.793,6WrI0LAC5M1Rw2MnX2ZvEg
0.321,0.528,1bRO28yzxgO3y3UmNR29TZ
0.494,0.514,41L3O37CECZt3N7ziG2z7l
0.542,0.582,2FvD20Z8aoWIePi7PoN8sG
0.786,0.673,3Dv1eDb0MEgF93GpLXlucZ
0.324,0.585,7lidXGPXPYLNThITAOTlkK
0.296,0.457,2Ec33AVlkTTq8BHFgBTdQs
0.43,0.602,598yNsG1JFrGd4n2kMoz7F
0.516,0.538,6U0FIYXCQ3TGrk4tFpLrEA
0.569,0.771,3jjujdWJ72nww5eGnfs2E7
0.241,0.32,1DWZUa5Mzf2BwzpHtgbHPY
0.309,0.591,6gi6y1xwmVszDWkUqab1qw
0.925,0.522,0RiRZpuVRbi7oqRdSMwhQY
0.562,0.425,2Fxmhks0bxGSBdJ92vM42m
0.383,0.491,3yOlyBJuViE2YSGn3nVE1K
0.446,0.405,7qEHsqek33rTcFNT9PFqLf
0.777,0.652,0fySG6A6qLE8IvDpayb5bM
0.678,0.559,7aiClxsDWFRQ0Kzk5KI5ku
0.0605,0.427,3eekarcy7kvN4yt5ZFzltW
0.218,0.566,285pBltuF7vW8TeWk8hdRR
0.574,0.715,7k4t7uLgtOxPwTpFmtJNTY
0.35,0.631,3VyjsVV24RmBIbWJAeUJNu
0.578,0.692,6Hj9jySrnFppAI0sEMCZpJ
0.575,0.32,2b8fOow8UzyDFAE27YhOZM
0.664,0.539,0Q2n5yzl2XRqYbV77tZNYp
0.418,0.552,2u3EyuCqqV31woqGvO9LBz
0.844,0.662,2gwkD6igEhQbDQegRCcdoB
0.198,0.111,43zdsphuZLzwA9k4DJhU0I
0.746,0.844,5px6upUHM3fhOP621Edp4V
0.324,0.698,4wNIkl5XGiAACjFBlDWuSd
0.43,0.63,2wrJq5XKLnmhRXHIAf9xBa
0.29,0.679,4GyMIm2BEMoOXjmIvSpfLi
0.226,0.642,1lOe9qE0vR9zwWQAOk6CoO
0.784,0.503,6zGPytJiZmFuyVq7RTNO9G
0.0978,0.343,4l0Mvzj72xxOpRrp6h8nHi
0.101,0.502,5ry2OE6R2zPQFDO85XkgRb
0.412,0.624,3HWzoMvoF3TQfYg4UPszDq
0.695,0.547,29ZXwWOOLz9t5fa3eT3i7T
0.826,0.604,3Q6F8RByyhRTJpRtZLY3cg
0.602,0.78,2slqvGLwzZZYsT4K4Y1GBC
0.198,0.75,57vxBYXtHMk6H1aD29V7PU
0.631,0.545,7HMmFQsKsljwTw8bS7lu19
0.107,0.564,5FkoSXiJPKTNyYgALRJFhD
0.557,0.816,6UelLqGlWMcVH1E5c4H7lY
0.545,0.631,4ea9w8c4ROqiZpJVhfBA3m
0.962,0.733,6klLvorLoo1sxvZcjJIY8I
0.463,0.364,2JvzF1RMd7lE3KmFlsyZD8
0.137,0.454,6XHVuErjQ4XNm6nDPVCxVX
0.203,0.529,4VXIryQMWpIdGgYR4TrjT1
0.175,0.653,6vBdBCoOhKHiYDDOcorfNo
0.12,0.296,0u2P5u6lvoDfwTYjAADbn4
0.388,0.539,7xQAfvXzm3AkraOtGPWIZg
0.408,0.479,7A20WnLkjtZU2d7hIB6Ziu
0.41,0.608,5f9JYuHSIHjp6rggue13RS
0.758,0.635,03TzvVWdkVbLT9pzewYiDw
0.749,0.548,6v3KW9xbzN5yKLt9YKDYA2
0.413,0.498,5hVghJ4KaYES3BFUATCYn0
0.115,0.396,1ToprX3cpBiXoAe5eNSk74
0.761,0.713,4sWuPniHClkInYAnzXAYUF
